datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-no2,epa-o3
2017-09-18 01:03:00-07:00,295.1558826,298.052846,426.24738310000004,415.8689413,299.7060213,245.94813080000003,23.300000000000004,999.4699999999999,44.032,325.25055069999996,71.68656290000001,0.0107,0.0238
2017-09-18 01:04:00-07:00,294.812122,298.021595,426.0223763000001,415.9658193,300.11540879999995,246.33564230000002,23.300000000000004,999.46,43.992000000000004,325.2255499,71.68343780000001,0.0092,0.0239
2017-09-18 01:05:00-07:00,295.1215065,298.14972389999997,425.94112380000007,416.36583149999996,299.627894,244.7730948,23.300000000000004,999.46,44.056999999999995,325.20367419999997,71.72093900000002,0.0079,0.024
2017-09-18 01:06:00-07:00,295.274636,297.92784190000003,424.59108260000005,415.57830759999996,300.43416850000006,246.9512863,23.249999999999996,999.4099999999999,43.999,325.19429890000004,71.7146888,0.0067,0.0243
2017-09-18 01:07:00-07:00,295.3652637,298.23097640000003,424.9317178,415.6095582000001,299.69039590000006,245.63562119999997,23.199999999999996,999.46,44.01199999999999,325.1786734000001,71.67406250000002,0.0064,0.0244
2017-09-18 01:08:00-07:00,294.8839992,297.93409209999993,424.7817133,415.80331429999995,297.77471230000003,248.3388286,23.199999999999996,999.4599999999998,43.787,325.16304790000004,71.6928131,0.0061,0.0245
2017-09-18 01:09:00-07:00,294.78712120000006,297.90596639999995,426.1973814,416.5720878,297.48095320000004,256.5453292,23.199999999999996,999.4199999999998,43.43,325.1286718,71.72718920000001,0.0062,0.0251
2017-09-18 01:10:00-07:00,294.52773820000004,298.13409839999997,426.0473768999999,416.73771780000004,296.50592370000004,257.8422437,23.199999999999996,999.4399999999999,43.385000000000005,325.10054590000004,71.73343940000001,0.006,0.0245
2017-09-18 01:11:00-07:00,294.76837059999997,297.77158740000004,426.7380228999999,416.6377147,295.23713499999997,256.59845570000004,23.199999999999996,999.4699999999999,43.181000000000004,325.1067961,71.7396896,0.005900000000000001,0.0239
2017-09-18 01:12:00-07:00,294.7402448,297.9403424,426.3567615,416.6689659,296.199664,257.2203499,23.179999999999996,999.4599999999998,42.995999999999995,325.08179529999995,71.74281470000001,0.0058,0.0239
