datetime,no2-A,no2-W,o3-A,o3-W,co-A,co-W,temperature,pressure,humidity,pt,nc,epa-o3,epa-no2,epa-temperature
2017-09-13 04:51:00-07:00,301.0310618,296.155913,430.32875750000005,422.21601,306.70623500000005,267.5237891,21.880000000000003,989.05,78.69200000000001,322.8661034,9.362785600000002,0.034,0.003,68.3
2017-09-13 04:52:00-07:00,301.4248237,296.2934171,430.99752800000005,422.2378855,305.5186986,267.8362986,21.800000000000004,988.99,78.703,322.8911042,9.3721609,0.035,0.003,68.3
2017-09-13 04:53:00-07:00,301.6560809,297.05594030000003,431.8538042,422.01600390000004,305.1718132,266.65188770000003,21.800000000000004,989.0699999999999,78.836,322.90047949999996,9.356535400000002,0.035,0.003,68.3
2017-09-13 04:54:00-07:00,301.5029512,296.4840481,431.2194098000001,422.22851040000006,305.32806790000006,266.2331249,21.800000000000004,989.05,78.89500000000001,322.87547870000003,9.350285200000002,0.036000000000000004,0.003,68.2
2017-09-13 04:55:00-07:00,301.7404585,296.4340464,430.7506453,422.0753807,306.2593461,268.6706991,21.800000000000004,989.05,78.871,322.8817289,9.3502852,0.036000000000000004,0.003,68.2
2017-09-13 04:56:00-07:00,301.3185705,296.2965423,430.45063630000004,421.96912760000004,306.10621669999995,267.5269143,21.810000000000006,989.1000000000001,78.864,322.8629783,9.362785600000002,0.036000000000000004,0.003,68.1
2017-09-13 04:57:00-07:00,301.03106169999995,296.31216759999995,429.69123800000006,422.27226179999997,305.9843379,266.6143863,21.85,989.01,78.80999999999999,322.85985320000003,9.344035000000002,0.036000000000000004,0.003,68.1
2017-09-13 04:58:00-07:00,301.0560626,296.0527848,430.62876669999997,422.3503889,306.9718681,268.533195,21.830000000000005,988.9899999999998,78.821,322.87235359999994,9.3471601,0.036000000000000004,0.003,68.1
2017-09-13 04:59:00-07:00,301.3810723,296.16528840000007,430.8850246,422.3566393,305.87495950000005,266.5643847,21.800000000000004,988.99,78.84200000000001,322.87235359999994,9.344035000000002,0.034,0.003,68.1
2017-09-13 05:00:00-07:00,300.9216835000001,295.96840729999997,430.3912595,422.14413279999997,305.9905881,266.9987731,21.800000000000004,989.0600000000001,78.82600000000001,322.86922849999996,9.350285200000002,0.035,0.003,68.1
2017-09-13 05:01:00-07:00,301.2560687,296.3652943,430.45376139999996,421.8284981,306.6843592,267.62691720000004,21.800000000000004,989.04,78.879,322.86297829999995,9.3502852,0.035,0.003,68.1
2017-09-13 05:02:00-07:00,301.03418679999993,295.6808984,430.9194007,422.1503831,307.4406324,267.40816060000003,21.800000000000004,989.0,78.91400000000002,322.86610340000004,9.3596605,0.035,0.003,68.1
2017-09-13 05:03:00-07:00,300.88730739999994,296.35904409999995,430.8256476999999,421.9816279,306.9218664,267.5675406,21.800000000000004,989.1,78.966,322.8317273,9.347160100000002,0.035,0.003,68.1
2017-09-13 05:04:00-07:00,301.4310739,296.487173,430.16625270000003,421.88787500000007,306.13434240000004,266.98627279999994,21.800000000000004,989.0800000000002,79.006,322.8379775,9.340909900000002,0.034,0.003,68.2
2017-09-13 05:05:00-07:00,301.2154423999999,296.18091369999996,430.8943998000001,421.9441266,306.546855,268.0238045,21.800000000000004,989.1,79.051,322.8317273,9.350285200000002,0.033,0.003,68.3
2017-09-13 05:06:00-07:00,301.1998168,296.32779339999996,430.344383,421.96287709999996,305.5405743,266.76751600000006,21.800000000000004,989.0899999999999,79.072,322.8286022,9.340909900000002,0.032,0.003,68.3
2017-09-13 05:07:00-07:00,301.0716879,296.2934172,429.6068603,421.7472455999999,305.9030856,267.2519059,21.800000000000004,989.11,79.084,322.8129766999999,9.331534600000001,0.034,0.004,68.3
2017-09-13 05:08:00-07:00,300.9904354,296.2965422,429.5349832,421.94725170000004,306.99374370000004,267.77692179999997,21.800000000000004,989.11,79.06899999999999,322.8129767,9.331534599999998,0.035,0.004,68.3
2017-09-13 05:09:00-07:00,301.0841883999999,296.36529459999997,430.2318797000001,421.9816278,304.8936797,267.0581499,21.800000000000004,989.0899999999999,79.09,322.8161018,9.3221593,0.035,0.003,68.2
2017-09-13 05:10:00-07:00,300.9654349,295.8965299,430.5318888,421.9128758,306.6562333,267.4269112,21.739999999999995,989.1200000000001,79.133,322.8129767,9.325284399999997,0.036000000000000004,0.003,68.1
2017-09-13 05:11:00-07:00,301.0685628,296.04028439999996,429.4943572,421.40973540000005,307.2843776,268.0581807,21.729999999999997,989.1000000000001,79.14,322.7848508,9.3221593,0.036000000000000004,0.003,68.1
2017-09-13 05:12:00-07:00,300.712302,296.00278330000003,429.7193639,422.15350800000004,305.4686971,266.5550096,21.78,989.1900000000002,79.15799999999999,322.79422609999995,9.3346597,0.035,0.003,68.1
2017-09-13 05:13:00-07:00,300.8904325,296.093411,430.17875300000003,422.33788880000003,306.4531023,267.2612812,21.759999999999998,989.1800000000001,79.152,322.7973512,9.3315346,0.036000000000000004,0.003,68.0
2017-09-13 05:14:00-07:00,301.4967011,296.6496781,430.8975248,422.4597675,305.0124334,265.95811630000003,21.77,989.1899999999999,79.179,322.8036014,9.337784800000001,0.036000000000000004,0.003,68.0
2017-09-13 05:15:00-07:00,301.18731660000003,296.69030440000006,430.4725119,422.0003783,305.5249487,266.405005,21.709999999999997,989.1899999999999,79.19300000000001,322.82860220000003,9.3409099,0.032,0.003,68.0
2017-09-13 05:16:00-07:00,301.8154607,296.7090548,430.3631335,421.9816278,306.3780999,267.0487746,21.699999999999996,989.2599999999999,79.23000000000002,322.81610179999996,9.3596605,0.031,0.005,68.0
2017-09-13 05:17:00-07:00,301.24356819999997,296.5309244,430.9912779,422.1472577999999,307.65313890000004,267.945677,21.699999999999996,989.2299999999999,79.223,322.7911009999999,9.5534165,0.036000000000000004,0.005,68.0
2017-09-13 05:18:00-07:00,301.22794269999997,296.0121585,430.994403,421.9535022,307.78439289999994,267.4425368,21.699999999999996,989.25,79.28599999999999,322.791101,9.4565386,0.035,0.005,68.0
2017-09-13 05:19:00-07:00,301.6092044,296.53717450000005,431.0506546,422.3066379,307.64376350000003,267.6800439,21.699999999999996,989.1900000000002,79.27699999999997,322.80047629999996,9.469039,0.036000000000000004,0.005,68.0
2017-09-13 05:20:00-07:00,301.74358359999997,296.5903012,431.10065620000006,421.9753776999999,307.3531296,266.598761,21.699999999999996,989.26,79.32,322.8098516,11.984740799999999,0.036000000000000004,0.003,67.9
2017-09-13 05:21:00-07:00,301.50607619999994,296.26841640000004,430.39750960000003,422.15038289999995,308.12502820000003,267.64566780000007,21.699999999999996,989.2599999999999,79.34200000000001,322.7379743,9.825299900000001,0.036000000000000004,0.003,67.9
2017-09-13 05:22:00-07:00,301.1310647,296.2840418,430.1131262,422.11600710000005,309.9969602,268.0613055,21.699999999999996,989.26,79.33000000000001,322.74734959999995,14.706698800000002,0.036000000000000004,0.003,67.9
2017-09-13 05:23:00-07:00,301.1623156,295.91840579999996,430.0349986,421.7972473,307.9625235,267.01127349999996,21.699999999999996,989.2400000000001,79.331,322.76922529999996,13.4535356,0.035,0.003,67.9
2017-09-13 05:24:00-07:00,301.4623249,296.3121677,430.43813599999993,422.20038439999996,307.36250490000003,267.2456557,21.699999999999996,989.21,79.318,322.74109939999994,12.8785179,0.035,0.003,67.9
2017-09-13 05:25:00-07:00,301.4967009,296.6528032,430.8943998000001,422.35351439999994,306.0718407,266.56125979999996,21.699999999999996,989.2300000000001,79.321,322.7629751,9.4877896,0.035,0.003,67.9
2017-09-13 05:26:00-07:00,301.12481460000004,296.1496629,430.5287636,422.2378856,306.5437298,267.46441239999996,21.699999999999996,989.2699999999999,79.29099999999998,322.75985000000003,12.0128666,0.036000000000000004,0.003,67.8
